,0
cardiac,1.1336500266468994
cmr,0.9592819623607061
la,0.7660424939872762
right,0.7376478368346308
ventricular,0.7025840169145574
heart,0.6792887679300942
models,0.6582975774510735
cardiovascular,0.652483652801044
rv,0.6233567725537776
multiview,0.613626311744039
domain,0.5778852673925582
multivendor,0.5700933243364
left,0.5608709758487798
tasks,0.5482508309743109
sa,0.5444902864615163
however,0.5394656320981401
multicenter,0.5273346289729911
multidisease,0.5170335611102673
shortaxis,0.5147299306909192
performance,0.5093336987770266
datasets,0.498632342513862
different,0.4803292786975105
views,0.4719516280308244
clinical,0.4704008851341483
,0.4626436855177235
robustness,0.460343281283659
deep,0.456909271364383
hausdorff,0.4568879813419305
analysis,0.4554464097780138
1,0.4515990104847227
dl,0.44577113711887123
ventricle,0.44298961876061765
information,0.4369884282095875
two,0.43330098007101747
imaging,0.4301401951183338
learning,0.42762175667734903
2,0.4245015656629207
shifts,0.42428402749497524
medical,0.42276307926176604
challenge,0.42110342443931564
approach,0.4154062437339729
distance,0.41468765603739166
applications,0.4134590889353134
longaxis,0.40865231830983684
data,0.4075229806888611
resonance,0.4034653665804499
shape,0.40344869187976057
disease,0.40094338983399036
stateoftheart,0.40057296165333856
across,0.395881688151685
evaluate,0.39563323759360886
methods,0.39452696755338507
model,0.3943390298070556
framework,0.39417518799942586
without,0.3916135099626182
magnetic,0.39133515208585196
mms,0.3878778227220077
subjects,0.3865975226739412
well,0.38584664825806947
diagnosis,0.385036853029353
centres,0.3830643665717553
image,0.3827092480760985
propose,0.380537252018286
trained,0.37675350434556876
myocardial,0.3760607374858547
good,0.36843853576726376
use,0.3682232966924521
pathologies,0.36483472895640134
function,0.36426601883066684
nnunet,0.36310219603602334
acquisition,0.36103363424309387
provide,0.36053307493654074
mm,0.3578563216240995
scanner,0.3574864971940622
better,0.3548037796723813
distributions,0.3538781674999935
essential,0.3507971982564284
attention,0.34914999372719013
current,0.34811957869411647
mr,0.34745092499180963
task,0.3451371725016752
ai,0.34382470235322404
automated,0.34328337343934084
adaptation,0.3430492975609785
lge,0.34205599460184005
important,0.3415870586730497
complex,0.34138944958052136
differences,0.34010367539852104
centre,0.3372525687499418
challenging,0.33584934766300967
automatic,0.33335059892614977
proposed,0.3332784183603016
novel,0.33286924413049157
review,0.33258595882894115
development,0.33164199161645463
various,0.33139211446561956
need,0.33047130007271597
variability,0.3301968493651524
shown,0.3282977962340935
lv,0.32753043346156097
approaches,0.32693647316533847
poor,0.326312709219728
due,0.32628534969212347
vision,0.32622227689321115
limitations,0.32622227689321115
using,0.3242850839211448
transformers,0.32395056235869457
practice,0.3220109100398754
used,0.3217724826169235
challenges,0.3216936810179717
new,0.3213620274919551
distribution,0.3205298740026043
provided,0.31991608243200453
demonstrate,0.31889220393089307
structures,0.3155630839310133
work,0.3135645291879186
basal,0.31194337856053217
myocardium,0.31131248291886066
accuracy,0.3106636317913388
comprehensive,0.30987023300853833
critical,0.30944223211790167
train,0.3089971988533655
cine,0.3086446680957188
motion,0.30668323947881854
0001,0.3064169975949105
domains,0.3063595048240874
improved,0.3061459226766243
quality,0.3057612397498393
unseen,0.30571996967034154
disentanglement,0.30547677186807726
vendors,0.30547677186807726
first,0.3022238664193843
explore,0.30197699533670475
measurements,0.30197699533670475
manual,0.3011699642818542
dataset,0.30066614010776593
public,0.30042871602988486
study,0.29973757032047876
quantification,0.2975280547812972
scar,0.29695331406622405
one,0.29686749879732355
processing,0.2965019902077135
since,0.2953264125070784
anatomy,0.2949709225297431
underlying,0.29369688898137875
set,0.2933015953620596
optimization,0.292910088190496
training,0.2921645757996361
multiple,0.2915430519813494
mms2,0.29082461889497935
problems,0.2907318616770436
transformer,0.29008573569155977
space,0.2899753572384099
improve,0.28996705828352637
cavity,0.28992475726484784
pipelines,0.2895211413040214
potential,0.287868013107953
gap,0.28751874498081276
cardiomyopathy,0.2850466621682
representation,0.28491544355787046
step,0.2844419161348652
workflow,0.28405849327341476
thus,0.2835734367705366
images,0.28325770142627543
acquired,0.2822189284998935
generated,0.28011661855410364
healthcare,0.27969660790262396
generalisation,0.2791355757191233
representations,0.2783326945965219
generalization,0.2783326945965219
networks,0.27764191129361515
including,0.27668300291277614
short,0.2755914567382333
view,0.2755914567382333
compared,0.27509891922091306
acdc,0.27498261892844567
privacy,0.27460183104112007
diabetes,0.2742350866187592
several,0.2738482602634895
healthy,0.27311155966441714
studies,0.2725078526854584
also,0.27233396930457776
dice,0.2718721704652163
particularly,0.2717649925180219
3,0.2702636865649188
achieved,0.27003365479615055
control,0.2698539150007701
hcm,0.2698020549999534
mri,0.26936711122395174
design,0.2684124163958681
segmentations,0.2665972708866977
