,0
cardiac,1.3432145446814117
left,0.7878990065789958
cmr,0.751961795076834
lv,0.743500509559256
ventricle,0.6726616040891562
acdc,0.6236134146302058
myocardium,0.6123811361429595
heart,0.6119739309965805
cardiovascular,0.5722092500440087
datasets,0.5377505700264865
right,0.5144902036754846
function,0.49565571101609185
myocardial,0.4902807189266271
deep,0.4825783315533932
ventricular,0.47922452442552765
however,0.4665249480112233
stateoftheart,0.4634313496587123
automated,0.45807850901964475
networks,0.4513971220532541
cine,0.450404647503131
training,0.4494015075588074
propose,0.43494858172902257
medical,0.4342592332441462
learning,0.4341138740372847
dataset,0.4254208707945356
methods,0.4240192380010814
two,0.42108787379485846
framework,0.4201863917732421
clinical,0.41893518481371883
method,0.4134072615096785
show,0.4121313066619561
,0.409203540403822
neural,0.40568952739721864
model,0.40494510244838383
performance,0.4029264116637128
diagnosis,0.40084829148307305
compared,0.40000472063924736
rv,0.39951437268695444
models,0.39509799470160045
dice,0.390750465378295
resonance,0.3898654104035808
disease,0.3874284441092491
novel,0.38651930547793273
network,0.38534908498039644
magnetic,0.3820026926001999
analysis,0.37939162379803554
tasks,0.37549664889671597
approach,0.3738789550345317
data,0.37341799664051006
large,0.3730273380693925
paper,0.37152374808353505
proposed,0.36669751762369884
accurate,0.36348352761942626
limited,0.3630994237619596
approaches,0.36104702012480394
diseases,0.36064288602463235
results,0.36030387974893974
loss,0.35951516964876595
convolutional,0.35840203432551204
fully,0.35566698146687387
accuracy,0.3542636432040252
challenge,0.3540636117932784
manual,0.3533792036758193
image,0.35323486636703066
motion,0.35077642708561035
imaging,0.35060880843399156
fraction,0.3500740999634337
volume,0.3489893267421025
better,0.34896631780778753
shortaxis,0.34881158589356903
based,0.3485120482670265
unet,0.3467177693077983
also,0.3458597696850432
demonstrate,0.34539108690971654
experiments,0.34352680425704907
ejection,0.3401845867746449
structures,0.33977482616520666
different,0.3372107589223339
information,0.336974748536889
use,0.3360439823747596
first,0.3337560515193201
automatic,0.33361813552239866
trained,0.33227146049381795
used,0.3269167104289051
semisupervised,0.3265215268667048
parameters,0.3251274509638927
available,0.3229092905733825
distance,0.321448216397425
improve,0.3202204431766712
work,0.319226810011938
using,0.31335412603616236
new,0.30736093021530486
shape,0.3063101625347139
due,0.30627876805771076
problem,0.30572618278836494
images,0.3045396265180014
existing,0.304429633370418
potential,0.30345228756629977
time,0.30269807085998635
mean,0.29724027850932044
field,0.29631352267748623
volumes,0.29562683046104377
applications,0.295445036829615
mri,0.29521765407354833
evaluated,0.29439094558414297
without,0.29346318517721537
