,0
segmentation,657
cardiac,412
images,405
data,385
learning,353
image,341
deep,329
methods,327
method,322
results,316
model,305
performance,298
network,285
proposed,271
mri,262
medical,253
datasets,250
imaging,248
dataset,246
training,234
using,224
however,213
networks,212
paper,211
based,210
neural,209
propose,207
resonance,203
clinical,200
models,200
magnetic,198
accuracy,190
used,184
diagnosis,181
different,178
dice,177
stateoftheart,176
two,176
analysis,175
,173
left,173
approach,163
information,162
cmr,159
compared,158
convolutional,155
show,149
lv,148
automated,145
novel,143
features,141
framework,139
also,138
function,138
challenge,134
ventricle,132
accurate,132
tasks,129
heart,124
unet,122
use,119
patients,119
work,118
automatic,116
trained,115
acdc,115
better,114
myocardium,114
large,113
approaches,112
first,112
cardiovascular,108
experiments,107
study,107
available,106
disease,105
loss,104
improve,104
fully,103
demonstrate,102
manual,102
due,102
task,101
time,101
new,97
right,96
architecture,94
set,94
evaluated,93
high,93
problem,93
volume,93
existing,90
parameters,90
achieved,90
three,88
applications,88
mr,87
techniques,87
field,86
limited,85
myocardial,85
process,84
ventricular,84
potential,84
cnn,84
present,84
experimental,84
one,83
important,82
feature,80
including,80
evaluation,79
3d,79
diseases,78
structures,78
shape,77
mean,76
without,76
coefficient,75
algorithms,75
many,74
cine,74
input,73
domain,73
distance,73
well,72
classification,72
challenging,71
average,71
quality,71
attention,70
volumes,69
algorithm,69
research,68
respectively,68
learn,68
various,67
improved,66
rv,65
still,65
segment,65
spatial,65
provide,65
achieve,64
prediction,64
several,64
standard,64
achieves,63
applied,63
multiple,63
test,62
furthermore,62
ct,62
2d,62
semantic,62
assessment,62
recent,61
developed,61
public,61
artificial,60
provides,60
significantly,60
review,60
evaluate,59
knowledge,59
subjects,59
obtained,58
cnns,58
ability,58
significant,58
motion,58
regions,58
semisupervised,58
performed,58
efficient,57
promising,57
generate,57
ai,57
global,57
dl,57
fraction,56
registration,56
structure,56
current,56
segmentations,56
studies,55
module,55
step,55
intelligence,55
challenges,55
metrics,54
shortaxis,54
annotations,54
labels,54
addition,54
machine,54
slices,54
supervised,53
score,53
estimation,53
obtain,52
terms,52
outperforms,52
thus,51
ejection,51
maps,51
correlation,51
good,50
finally,50
strategy,50
could,50
develop,50
application,50
quantification,50
timeconsuming,49
number,49
extensive,49
across,49
reconstruction,48
region,48
reduce,48
specifically,48
dsc,48
cases,47
prior,47
requires,47
may,47
effective,46
years,46
adversarial,46
learningbased,46
recently,46
perform,45
2,45
target,45
anatomical,45
showed,45
highly,45
space,45
1,45
context,45
shown,44
address,44
testing,44
need,44
level,43
robust,43
second,43
mm,43
demonstrated,43
small,43
human,43
future,42
generative,42
ml,42
way,42
detection,42
2017,42
modalities,42
hausdorff,42
common,42
similarity,42
development,42
cavity,41
quantitative,41
therefore,41
often,41
especially,40
particularly,40
size,40
automatically,40
convolution,40
code,40
interest,40
values,40
introduce,40
labeled,40
generated,40
processing,39
robustness,39
sequences,39
within,39
via,38
designed,38
patient,38
generalization,38
computational,38
strategies,38
moreover,38
role,38
augmentation,38
computed,38
publicly,38
annotated,38
multiscale,38
success,37
acquired,37
technique,37
volumetric,37
sets,37
single,37
comparable,37
anatomy,37
representation,37
effectively,37
order,37
manually,37
result,37
vision,37
crucial,36
despite,36
area,36
practice,36
local,36
allows,36
tested,36
healthy,36
validation,36
great,36
unlabeled,36
segmented,36
layers,36
amount,36
train,36
complex,36
tissue,36
experts,36
contrast,36
combining,36
traditional,36
predictions,35
distribution,35
improvement,35
require,35
temporal,35
corresponding,35
output,35
among,35
miccai,35
comparison,35
supervision,35
scores,35
architectures,35
acquisition,35
variability,35
low,34
ventricles,34
treatment,34
key,34
lack,34
agreement,34
four,34
consists,34
map,34
samples,34
unsupervised,34
reliable,34
computer,34
major,34
3,33
resolution,33
uses,33
higher,33
best,33
accurately,33
similar,33
ie,33
assess,33
error,33
endtoend,33
validated,32
made,32
uncertainty,32
widely,32
differences,32
tool,32
transformer,32
derived,32
improves,32
specific,32
design,32
